commentRate,productRate,starRate,stt,timeRate,userRate
"1, Giao h\u00e0ng \u0111\u00fang gi\u1edd, \u0111\u00f3ng g\u00f3i c\u1ea9n th\u1eadn\n2, Khui h\u00e0ng s\u1eed d\u1ee5ng ngay v\u00e0 th\u1ea5y kh\u00f4ng kh\u00ed: \u0111\u1ee1 n\u1eb7ng n\u1ec1 v\u00e0 h\u1ebft m\u00f9i\n=> Hi\u1ec7n t\u1ea1i kh\u00f4ng c\u00f3 g\u00ec \u0111\u1ec3 ph\u00e0n n\u00e0n. Tu\u1ea7n tr\u01b0\u1edbc mua 1 c\u00e1i th\u1ea5y s\u1eed d\u1ee5ng okay, n\u00ean hnay mua th\u00eam 1 c\u00e1i \u0111\u1ec3 d\u00f9ng trong ph\u00f2ng b\u1ed1 m\u1eb9. Hy v\u1ecdng m\u00e1y s\u1ebd s\u1eed d\u1ee5ng \u0111c l\u00e2u d\u00e0i.",4980313,5,12,1578819103,Nguy\u1ec5n Trung Hi\u1ebfu
"Tiki giao h\u00e0ng nhanh, m\u1edbi nh\u1eadn h\u00e0ng v\u00e0 d\u00f9ng th\u1eed 3 ti\u1ebfng trong ph\u00f2ng m\u00e1y l\u1ea1nh th\u1ea5y kh\u00e1 \u1ed5n, ch\u01b0a bi\u1ebft l\u00e2u d\u00e0i th\u1ebf n\u00e0o. Ch\u1ebf \u0111\u1ed9 Auto v\u00e0 Night slepp m\u00e1y ch\u1ea1y \u00eam. Ch\u1ebf \u0111\u1ed9 manual qu\u1ea1t quay r\u1ea5t nhanh n\u00ean c\u00f3 ph\u00e1t ra ti\u1ebfng \u1ed3n h\u01a1i l\u1edbn. S\u1eed d\u1ee5ng 1 time r\u1ed3i \u0111\u00e1nh gi\u00e1 th\u00eam",4980313,5,13,1569570517,Tran Xuan Trung
"Ngo\u1ea1i h\u00ecnh b\u1eaft m\u1eaft, m\u00e0u tr\u1eafng thanh tho\u00e1t, r\u1ea5t \u0111\u1eb9p khi \u0111\u1ec3 ph\u00f2ng kh\u00e1ch\nM\u00e1y ch\u1ea1y nh\u1eb9 nh\u00e0ng, d\u1ec5 s\u1eed d\u1ee5ng v\u1edbi app Mi Home\n\u0110\u1ec1 ngh\u1ecb Tiki trang b\u1ecb M\u00c1Y QU\u1eb8T TH\u1eba cho shipper,  v\u00ec v\u1edbi s\u1ed1 ti\u1ec1n l\u01a1\u0301n,  kh\u00e1ch h\u00e0ng ko ti\u1ec7n gi\u01b0\u0303 ti\u1ec1n m\u1eb7t \u0111\u1ec3 tr\u1ea3 ti\u1ec1n h\u00e0ng",4980313,5,14,1580886737,Nguyen T Phica
"M\u00ecnh xin \u0111\u00e1nh gi\u00e1 2 ph\u1ea7n: 5 sao\n1. D\u1ecbch v\u1ee5 TIKI\n- Tiki NOW chuy\u1ec3n h\u00e0ng nhanh ch\u01b0a t\u1edbi 2 gi\u1edd. \n- G\u00f3i h\u00e0ng c\u1ea9n th\u1eadn k\u1ef9 c\u00e0ng.\n\n2. Ch\u1ea5t l\u01b0\u1ee3ng s\u1ea3n ph\u1ea9m: 4 sao\n- Nhi\u1ec7t \u0111\u1ed9 c\u00f3 v\u1ebb kh\u00f4ng \u0111\u1ed9ng \u0111\u00fang, v\u00ec m\u00ecnh trong ph\u00f2ng m\u00e1y l\u1ea1nh (25 \u0111\u1ed9) nh\u01b0ng nhi\u1ec7t \u0111\u1ed9 l\u00fac n\u00e0o c\u0169ng 32-33. \n- \u0110\u1ed9 \u1ea9m m\u00ecnh ch\u01b0a x\u00e1c \u0111\u1ecbnh \u0111\u01b0\u1ee3c. Tuy nhi\u00ean, l\u00fac n\u00e0o c\u0169ng 62%\n\nTi\u1ebfp t\u1ee5c theo d\u00f5i!!",4980313,4,15,1569820555,H\u00e0o Tr\u1ea7n
s\u1ea3n ph\u1ea9m r\u1ebb nh\u01b0ng l\u00f5i l\u1ecdc c\u1ee9 6 th\u00e1ng l\u1ea1i ph\u1ea3i thay m\u1ed9t l\u1ea7n th\u00ec chi ph\u00ed s\u1eed d\u1ee5ng kh\u00f4ng h\u1ec1 r\u1ebb ch\u00fat n\u00e0o so v\u1edbi mua m\u00e1y \u0111\u1eddi m\u1edbi l\u00f5i l\u1ecdc b\u1ea3o h\u00e0nh 10 n\u0103m.\nh\u00fat b\u1ee5i th\u00ec nh\u00e0 m\u00ecnh khi b\u1eadt l\u00ean b\u00e1o \u0111\u00e3 \u1edf ng\u01b0\u1ee1ng t\u1ed1t. nh\u01b0ng mua \u0111\u1ec3 ph\u00f2ng kh\u00e1ch h\u00fat m\u00f9i sau n\u1ea5u \u0103n kh\u00f4ng th\u1ea5y c\u00f3 t\u00e1c d\u1ee5ng\nn\u1ebfu ch\u1ec9 \u0111\u1ec3 l\u1ecdc b\u1ee5i th\u00ec okie. ch\u1ee9 c\u1ee9 6 th\u00e1ng thay l\u1ecdc 1 l\u1ea7n th\u00ec chi ph\u00ed x\u1eed d\u1ee5ng s\u1ebd r\u1ea5t cao v\u1ec1 l\u00e2u d\u00e0i,4980313,3,16,1566405542,Anh Viet Do
T\u00ecnh tr\u1ea1ng l\u1ecdc kh\u00f4ng t\u1ed1t nh\u01b0 qu\u1ea3ng c\u00e1o. \u0111\u1ed9 \u1ed3n cao. T\u00f4i \u0111\u00e1nh gi\u00e1 so s\u00e1nh v\u1edbi m\u00e1y l\u1ecdc kh\u00f4ng kh\u00ed Daikin m\u00e0 nh\u00e0 t\u00f4i \u0111ang s\u1eed d\u1ee5ng th\u00ec m\u00e1y c\u1ee7a Xiaomi pro c\u00f2n thua xa so v\u1edbi m\u00e1y Daikin. T\u00f4i khuy\u00ean ai \u0111\u00f3 \u0111ang \u0111\u1ecbnh mua m\u00e1y Xiaomi pro n\u00e0y th\u00ec n\u00ean t\u00ecm \u0111\u1ebfn c\u00e1c h\u00e3ng c\u1ee7a nh\u1eadt m\u00e0 d\u00f9ng nh\u00e9,4980313,1,17,1600369114,Nguy\u1ec5n V\u0103n \u0110\u1ea1i
"S\u1ea3n ph\u1ea9m ch\u00ednh h\u00e3ng, \u0111\u1ee7 th\u1eddi gian b\u1ea3o h\u00e0nh. Giao nhanh v\u00e0 \u0111\u00f3ng g\u00f3i si\u00eau c\u1ea9n th\u1eadn. M\u00ecnh c\u00f3 d\u00f9ng th\u1eed c\u0169ng kh\u00f4ng \u1ed3n (d\u00f9 \u1edf ch\u1ebf \u0111\u1ed9 max). Gi\u00e1 gi\u1ea3m r\u1ea5t h\u1ee3p l\u00ed.",2138075,5,58,1557819507,Hong Hoang
qu\u1ea1t nghe \u00eam b\u1eadt t\u1ed1i \u0111a v\u1eabn ch\u1ec9 nghe ti\u1ebfng \u1ed3n nh\u1eb9. c\u00f2n hi\u1ec7u qu\u1ea3 l\u1ecdc th\u00ec \u0111\u1ec3 th\u1eddi gian m\u1edbi bi\u1ebft. tiki giao h\u00e0ng nhanh 8h30 \u0111\u1eb7t 9h30 nh\u1eadn \u0111c h\u00e0ng. sp g\u00f3i k\u1ef9,2138075,5,59,1584777757,Thanhh Hoa
Ti ki giao h\u00e0ng \u0111\u00fang th\u1eddi gian b\u1ecdc h\u00e0ng c\u1ea9n th\u1eadn m\u1edf h\u00e0ng m\u00e1y m\u1edbi nguy\u00ean ch\u1ea5t l\u01b0\u1ee3ng Ok c\u00e1m \u01a1n ti ki,2138075,5,60,1570861689,Kim Dung \u0110\u1eb7ng
"Ch\u1ea5t l\u01b0\u1ee3ng ph\u00f9 h\u1ee3p gi\u00e1 ti\u1ec1n! M\u00e1y v\u1eadn h\u00e0nh \u00eam, d\u1ec5 s\u1eed d\u1ee5ng! Tiki giao h\u00e0ng c\u1ef1c nhanh, nh\u00e2n vi\u00ean th\u00e2n thi\u1ec7n! D\u1ecbch v\u1ee5 cung c\u1ea5p x\u1ee9ng \u0111\u00e1nh 5*",2138075,5,61,1579436217,ngoc hanh vo thi
"Sau 1 tu\u1ea7n s\u1eed d\u1ee5ng m\u00ecnh th\u1ea5y m\u00e1y c\u00f3 h\u00fat \u0111\u01b0\u1ee3c b\u1ee5i m\u1ecbn, d\u00f9ng c\u0169ng \u1ed5n m\u1ecdi ng\u01b0\u1eddi mua d\u00f9ng th\u1eed nh\u00e9, ri\u00eang m\u00ecnh th\u00ec th\u1ea5y ok",2138075,4,62,1597850994,Tr\u1ea7n Quang Hi\u1ebfu
"T\u00f4i x\u00e0i th\u1ea5y c\u0169ng b\u00ecnh th\u01b0\u1eddng, kh\u00f4ng c\u1ea3m th\u1ea5y c\u00f3 thay \u0111\u1ed5i nhi\u1ec1u.\nTh\u1ea5y m\u00e1y \u0111\u1eb9p, ho\u00e0n thi\u1ec7n t\u1ed1t, kh\u00f4ng l\u1ed7i l\u1ea7m.",2138075,5,63,1606445875,Nga nguy\u1ec5n
"Giao h\u00e0ng si\u00eau nhanh , ch\u01b0a \u0111\u1ea7y 2h l\u00e0 nh\u1eadn \u0111c r\u1ed3i. M\u00e1y ch\u1ea1y \u00eam ru, c\u00f3 ti\u1ebfng \u1ed3n m\u00e0 ch\u1ea5p nh\u1eadn \u0111c. M\u1edbi c\u1eafm d\u00f9ng th\u1ee7 n\u00ean ch\u01b0a bi\u1ebft th\u1ebf n\u00e0o. Hi v\u1ecdng m\u00e1y ch\u1ea1y t\u1ed1t",2138075,5,64,1576501106,V\u00e2n Nguy\u1ec5n
"M\u00e1y \u0111\u1eb9p, nh\u00ecn l\u1ecbch s\u1ef1 nh\u00e3 nh\u1eb7n, th\u00edch h\u1ee3p \u0111\u1ec3 \u1edf nhi\u1ec1u kh\u00f4ng gian. Ph\u00f2ng m\u00ecnh m\u1edbi x\u00e2y s\u1eeda c\u00f3 nhi\u1ec1u b\u1ee5i li ti v\u00e0 m\u00f9i s\u01a1n, x\u00e0i m\u00e1y l\u1ecdc kh\u00f4ng kh\u00ed n\u00e0o c\u1ea3m gi\u00e1c th\u1ea5y d\u1ec5 ch\u1ecbu h\u01a1n h\u1eb3n ^^",2138075,5,65,1546493062,\u0110\u1ed7 Ti\u1ebfn
"c\u1ea3m nh\u1eadn \u0111\u1ea7u ti\u00ean l\u00e0 \u0111\u00f3ng g\u00f3i c\u1ea9n th\u1eadn,giao h\u00e0ng nhi\u1ec7t t\u00ecnh, m\u00e1y r\u1ea5t l\u00e0 sang tr\u1ecdng v\u00e0 ok.c\u00f2n ch\u1ea5t l\u01b0\u1ee3ng th\u1eddi gian s\u1ebd quy\u1ebft \u0111\u1ecbnh.",2138075,5,66,1608475442,Loan Nguyen
"M\u00e1y nh\u1ecf nh\u01b0ng kh\u1ea3 n\u0103ng gi\u1ea3i ph\u00f3ng ion kh\u1eed m\u00f9i c\u1ef1c t\u1ed1t,r\u1ea5t h\u00e0i l\u00f2ng v\u1edbi s\u1ea3n ph\u1ea9m,gi\u1ea3m b\u1ee5i trong ph\u00f2ng ng\u1ee7 r\u1ea5t nhi\u1ec1u.\nm\u00e1y ch\u1ea1y \u00eam kh\u00f4ng b\u1ecb \u1ed3n,ph\u00f2ng h\u1ebft m\u00f9i h\u00f4i.",2138075,5,67,1567393277,Giuse Phong
"N\u1eb1m v\u00f9ng n\u1ed3i chi\u00ean ko d\u1ea7u n\u00e0y kh\u00e1 l\u00e2u r\u1ed3i gi\u1edd m\u1edbi m\u1ea1nh d\u1ea1n mua. M\u00ecnh m\u1edbi mua xong n\u00ean c\u00f3 nh\u1eefng nh\u1eadn x\u00e9t ban \u0111\u1ea7u:\nNh\u01b0\u1ee3c \u0111i\u1ec3m: ko kh\u00edt gi\u1eefa c\u00e1c kh\u1edbp, c\u00e1c c\u1ea1nh kh\u00e1 nh\u1ecdn, chi\u00ean khoai t\u00e2y ngon nh\u01b0ng ko gi\u00f2n\n\u01afu \u0111i\u1ec3m: chi\u00ean g\u00e0 v\u1ecbt kh\u00e1 nhanh, th\u1ecbt b\u00ean trong ch\u00edn \u0111\u1ec1u, ko c\u1ea7n nhi\u1ec1u d\u1ea7u m\u1ee1 t\u1ed1t cho s\u1ee9c kh\u1ecfe.\nC\u00e1c b\u1ea1n n\u00ean \u0111\u1ec3 ng\u00e2m 30p tr\u01b0\u1edbc khi r\u1eeda s\u1ebd ko b\u1ecb bong l\u1edbp ch\u1ed1ng d\u00ednh...d\u00f9ng th\u00eam 1 th\u1eddi gian n\u1eefa r\u1ed3i m\u00ecnh nh\u1eadn x\u00e9t th\u00eam :>",688910,4,1,1552914195,Ph\u1ea1m Thu H\u01b0\u01a1ng
"nh\u1eadn h\u00e0ng c\u1ef1c nhanh c\u00e1c mom \u1ea1. m\u1ec7t m\u1ecfi b\u1eefa gi\u1edd theo c\u00e1 r\u00e1n, t\u00f4m r\u00e1n. ch\u00f9i b\u1ebfp ng\u1ea5t ng\u01b0. nay \u0111\u1ee1 r\u1ed3i. ch\u01b0a d\u00f9ng nh\u01b0ng nh\u1eadn h\u00e0ng r\u1ea5t l\u00e0 \u01b0ng \u00fd. sau n\u00e0y s\u1eed d\u1ee5ng s\u1ebd review th\u00eam cho c\u00e1c mom nh\u00e9. m\u1edbi nh\u1eadn h\u00e0ng t\u1ee9c th\u00ec lu\u00f4n \u00fd. sang ch\u1ea3nh h\u1eb3n c\u00e1i b\u1ebfp c\u1ee7a tui. tuy nhi\u00ean b\u1ed9 qu\u00e0 t\u1eb7ng ch\u1eafc cho con ch\u01a1i \u0111\u1ed3 h\u00e0ng v\u00ec m\u00f9i nh\u1ef1a qu\u00e1 n\u1ed3ng",688910,5,2,1553425575,Ng\u1ecdc Nhung V\u0103n
"H\u00e0ng \u0111\u00f3ng g\u00f3i r\u1ea5t c\u1ea9n th\u1eadn. N\u1ed3i d\u00f9ng r\u1ea5t ti\u1ec7n. M\u00ecnh \u0111\u1eb7c bi\u1ec7t khuy\u00ean m\u1ecdi ng n\u00ean mua n\u1ed3i c\u00f3 n\u00fat pause nh\u01b0 lo\u1ea1i n\u00e0y, tr\u00e1nh nh\u01b0 c\u00e1c n\u1ed3i kh\u00e1c khi c\u1ea7n th\u0103m \u0111\u1ed3, ph\u1ea3i r\u00fat n\u1ed3i, ng\u1eaft \u0111i\u1ec7n \u0111\u1ed9t ng\u1ed9t.\nN\u1ed3i l\u00e0m c\u00e1c m\u00f3n r\u00e1n\/quay:\u00e1p ch\u1ea3o\/n\u01b0\u1edbng c\u1ef1c k\u1ef3 ti\u1ec7n, l\u1ea1i nh\u00e0n cho c\u00e1c ch\u1ecb em ph\u1ee5 n\u1eef.",688910,5,3,1579838728,CHAM ANH TA
"\u0110\u1eb7t sau 2 ng\u00e0y nh\u1eadn \u0111\u01b0\u1ee3c h\u00e0ng. Tiki \u0111\u00f3ng g\u00f3i r\u1ea5t c\u1ea9n th\u1eadn, h\u00e0ng nguy\u00ean h\u1ed9p, thi\u1ebft k\u1ebf r\u1ea5t \u0111\u1eb9p. \u0111\u00e3 d\u00f9ng 03 l\u1ea7n v\u1edbi th\u1ecbt g\u00e0 v\u00e0 c\u00e1, n\u00f3i chung n\u1ed3i d\u00f9ng r\u1ea5t \u1ed5n, ch\u1ea1y \u00eam, ko c\u00f3 m\u00f9i kh\u00f3 ch\u1ecbu, d\u1ec5 d\u00e0ng v\u1ec7 sinh, \u0111\u1ed3 \u0103n ch\u00edn \u0111\u1ec1u r\u1ea5t ngon.\nc\u00e1m \u01a1n Tiki.",688910,5,4,1554093095,Nguy\u1ec5n T\u00f9ng
"Giao si\u00eau nhanh, \u0111\u1eb7t c\u00e1i cu\u1ed1i chi\u1ec1u m\u00e0 t\u1ed1i nh\u1eadn lu\u00f4n ko th\u00eam ph\u00ed\nH\u00e0ng th\u00ec ch\u00ednh h\u00e3ng, ch\u1ea1y \u00eam, gi\u00e1 c\u1ef1c t\u1ed1t ngay c\u1ea3 so v\u1edbi h\u00e3ng hay c\u00e1c gian h\u00e0ng kh\u00e1c\n\nM\u00e1y ch\u1ea1y 2 ng\u00e0y nay r\u1ea5t t\u1ed1t. Anh em nh\u1edb m\u1edf khay l\u1ecdc \u1edf d\u01b0\u1edbi th\u00e1o nilong m\u1edbi d\u00f9ng \u0111c nh\u00e9 (ko th\u1ea5y h\u01b0\u1edbng d\u1eabn)",55115752,5,4,1606709951,Ng\u00f4 Huy H\u00f2a
"Gi\u00e1 t\u1ed1t. Ch\u1ea1y \u00eam. M\u1ecdi ng\u01b0\u1eddi mua v\u1ec1 nh\u1edb th\u00e1o bao nilon \u1edf m\u00e0ng l\u1ecdc b\u00ean d\u01b0\u1edbi m\u00e1y, n\u1ebfu ko th\u00e1o th\u00ec s\u1ebd c\u00f3 ti\u1ebfng \u1ed3n v\u00e0  ko c\u00f3 r\u00e1c d\u1ee5ng l\u1ecdc nh\u00e9.",55115752,5,5,1607868242,nguy\u1ec5n ho\u00e0ng ph\u1ee5ng
"giao h\u00e0ng nhanh h\u01a1n d\u1ef1 ki\u1ebfn, s\u1ea3n ph\u1ea9m \u0111\u1eb9p, ch\u1ea1y kh\u00e1 \u00eam, ch\u01b0a bi\u1ebft t\u00e1c d\u1ee5ng ntn, t\u1ea1m th\u1eddi h\u00e0i l\u00f2ng",55115752,5,6,1604726961,Ph\u1ea1m Nh\u1eadt Linh
"Ho\u1ea1t \u0111\u1ed9ng t\u1ed1t. S\u1eed d\u1ee5ng \u0111\u01a1n gi\u1ea3n, ti\u1ec7n l\u1ee3i. Ko qu\u00e1 \u1ed3n, t\u1ed1c \u0111\u1ed9 nh\u1ecf th\u00ec y\u00ean l\u1eb7ng. N\u00ean mua.",55115752,4,7,1607526404,Tran Thi Thanh Chung
\u0111\u00e3 l\u1ea5y s\u1ea3n ph\u1ea9m v\u00e0 d\u00f9ng\nth\u1ef1c s\u1ef1 kh\u00e1c bi\u1ec7t v\u00e0 h\u00e0i l\u00f2ng\ns\u1ea3n ph\u1ea9m ch\u1eafc ch\u1eafn\nng\u1ee7 ngon h\u01a1n h\u1eb3n,55115752,5,8,1605975571,Nguyen Canh Thien
"mua tiki trading,h\u00e0ng nh\u1eadn xu\u1ea5t s\u1eafc,m\u00e1y \u0111\u1eb9p,d\u00f9ng \u1ed5n.tr\u1eeb 1 sao v\u00ec ch\u1ebf \u0111\u1ed9 med v\u00e0 high h\u01a1i \u1ed3n,ch\u1ebf \u0111\u1ed9 y\u00ean t\u0129nh r\u1ea5t ok.",55115752,4,9,1608090389,le quan
"M\u00e1y \u0111\u00f3ng g\u00f3i t\u1ed1t v\u1eadn chuy\u1ec3n nhanh, chuy\u00ean nghi\u1ec7p. M\u1edbi d\u00f9ng \u0111c 1 ng\u00e0y, n\u00ean ch\u01b0a c\u00f3 \u0111\u00e1nh gi\u00e1 c\u1ee5 th\u1ec3 v\u1ec1 ch\u1ea5t l\u01b0\u1ee3ng",55115752,5,10,1605242643,Nguy\u1ec5n Quang H\u01b0ng
"s\u1ea3n ph\u1ea9m \u0111\u00fang nh\u01b0 th\u00f4ng tin, ki\u1ec3m s\u1ea3n ph\u1ea9m ch\u00ednh h\u00e3ng. m\u00ecnh lu\u00f4n y\u00ean t\u00e2m khi mua tiki. ch\u1ec9 c\u00f3 \u0111i\u1ec1u qu\u00e1 tr\u00ecnh v\u1eadn chuy\u1ec3n bao b\u00ec b\u1ecb th\u1ee7ng r\u1ea5t d\u1ec5 b\u1ecb c\u00f4n tr\u00f9ng v\u00e0o. n\u00ean ch\u00fa \u00fd \u0111\u1ebfn \u0111\u01a1n v\u1ecb v\u1ea9n chuy\u1ec3n b\u1ea3o qu\u1ea3n s\u1ea3n ph\u1ea9m t\u1ed1t h\u01a1n.",9483224,4,1,1570510008,Mai Xu\u00e2n H\u00e0o
"V\u1ec1 s\u1ea3n ph\u1ea9m - kh\u00e1 h\u00e0i l\u00f2ng, ki\u1ec3m tra QR code ok.\nV\u1ec1 giao h\u00e0ng - H\u1ec7 th\u1ed1ng th\u00f4ng b\u00e1o 1 tu\u1ea7n, nh\u1eadn \u0111\u01b0\u1ee3c sau 3 ng\u00e0y, h\u00e0i l\u00f2ng.\nV\u1ec1 \u0111\u00f3ng g\u00f3i - Bao g\u00f3i b\u1eb1ng t\u00fai, kh\u00f4ng bi\u1ebft c\u00f3 \u1ea3nh h\u01b0\u1edfng t\u1edbi ch\u1ea5t l\u01b0\u1ee3ng s\u1ea3n ph\u1ea9m hay kh\u00f4ng, h\u01a1i lo l\u1eafng m\u1ed9t ch\u00fat.",9483224,5,2,1573188022,Ph\u1ea1m Th\u00e1i S\u01a1n
"\u0110\u00f3ng g\u1ecdi ph\u1ea3i g\u1ecdi l\u00e0 qu\u00e1 ch\u1eafc ch\u1eafn lu\u00f4n, l\u00e0m ng\u1ed3i m\u1edf \u0111\u1ed1ng bao qu\u1ea5n b\u1ea3o v\u1ec7 m\u1ec7t m\u1ecfi. H\u00e0ng chu\u1ea9n b\u00ean tiki mi\u1ec5n b\u00e0n r\u1ed3i, c\u00f3 h\u1eb3n tem b\u1ea1c c\u1ee7a nsx. L\u1ea7n sau ch\u1eafc ch\u1eafn s\u1ebd mua h\u00e0ng b\u00ean TiKi l\u1ea7n n\u1eefa.",9483224,5,3,1605866569,Thanh H\u01b0ng
L\u00f5i \u0111\u01b0\u1ee3c \u0111\u00f3ng trong t\u1eebng bao ri\u00eang. R\u1ea5t thu\u1eadn ti\u1ec7n s\u1eed d\u1ee5ng. Tr\u00ean m\u1ed7i l\u1ecdc c\u00f3 m\u00e3 c\u00e0o \u0111\u1ec3 k\u00edch ho\u1ea1t b\u1ea3o h\u00e0nh ho\u1eb7c check ch\u00ednh h\u00e3ng. H\u00e0ng l\u00e0m r\u1ea5t ch\u1eafc ch\u1eafn v\u00e0 t\u1ec9 m\u1ec9. Tuy nhi\u00ean l\u00f5i th\u1ee9 2 h\u01a1i b\u1ef1 so v\u1edbi c\u1ed1c l\u1ecdc th\u00f4ng th\u01b0\u1eddng n\u00ean m\u00ecng ko l\u1eafp \u0111c,9483224,5,4,1606406200,Nguy\u1ec5n Ng\u1ecdc T\u00e2n
"M\u00ecnh mua b\u1ed9 3 l\u00f5i l\u1ecdc, l\u00f5i s\u1ed1 1 kh\u00f4ng v\u1ea5n \u0111\u1ec1 g\u00ec nh\u01b0ng khi thay l\u00f5i s\u1ed1 3 th\u00ec khi m\u1edf m\u00e0ng b\u1ecdc (m\u00ecnh th\u1ef1c hi\u1ec7n l\u1ecdc b\u1ecf ch\u1ea5t b\u1ea3o qu\u1ea3n tr\u01b0\u1edbc xong m\u1edbi th\u00e1o m\u00e0ng), th\u1ea5y l\u00f5i s\u1ed1 3 b\u1ecb \u1ed1 \u0111en v\u00e0 loang ra v\u00e0i ch\u1ed7.",9483224,5,5,1588060235,Quoc Khanh
"M\u00ecnh \u0111\u1eb7t v\u1ec1 thay lu\u00f4n 3 l\u00f5i r\u1ed3i. Tuy nhi\u00ean m\u00ecnh so s\u00e1nh c\u00e1c l\u00f5i v\u1edbi nhau th\u00ec th\u1ea5y l\u00f5i 1 kh\u00f4ng gi\u1ed1ng l\u00f5i g\u1ed1c l\u1eafm. Ch\u1eef d\u00e0i h\u01a1n, l\u1ed5 ph\u00eda tr\u00ean c\u0169ng kh\u00e1c. C\u00f2n l\u00f5i 2 v\u00e0 3 th\u00ec gi\u1ed1ng nhau. B\u1ea1n n\u00e0o c\u00f3 kinh nghi\u1ec7m chia s\u1ebd m\u00ecnh v\u1edbi @@",9483224,4,6,1557315366,Ph\u1ea1m Ng\u1ecdc S\u01a1n
"\u0110\u00fang lo\u1ea1i s\u1ea3n ph\u1ea9m, giao h\u00e0ng nhanh, \u0111\u00f3ng g\u00f3i \u0111\u1eb9p. Tuy nhi\u00ean tr\u01b0\u1edbc khi \u0111i giao h\u00e0ng c\u1ea7n g\u1ecdi \u0111i\u1ec7n b\u00e1o tr\u01b0\u1edbc n\u1ebfu l\u1ee1 \u0111\u1ebfn n\u01a1i kh\u00e1ch h\u00e0ng \u0111i v\u1eafng. do ko c\u00f3 th\u1eddi gian giao h\u00e0ng c\u1ed1 \u0111\u1ecbnh n\u00ean kh\u00e1ch ko th\u1ec3 \u0111\u1ee3i tiki \u0111\u01b0\u1ee3c. n\u00f3i chung l\u00e0 h\u00e0i l\u00f2ng.",9483224,4,7,1606350258,\u0110\u1ed7 vi\u1ebft Minh
"s\u1ea3n ph\u1ea9m \u0111\u00f3ng g\u00f3i c\u1ea9n th\u1eadn, shop giao h\u00e0ng r\u1ea5t nhanh, gi\u00e1 c\u1ea3 ph\u1ea3i ch\u0103ng, ch\u1ea5t l\u01b0\u1ee3ng th\u00ec c\u00f2n ph\u1ea3i theo th\u1eddi gian s\u1eed d\u1ee5ng m\u1edbi bi\u1ebft \u0111\u01b0\u1ee3c, n\u00f3i chung l\u00e0 r\u1ea5t h\u00e0i l\u00f2ng v\u1ec1 s\u1ea3n ph\u1ea9m c\u1ee7a shop, c\u1ea3m \u01a1n shop nhi\u1ec1u",9483224,5,8,1607335063,Quang Minh Do
"M\u00ecnh mua ngo\u00e0i c\u1eeda h\u00e0ng gi\u00e1 l\u00f5i l\u1ecdc m\u1ed7i c\u00e1i c\u0169ng t\u1ea7m 100k,  mua tr\u00ean n\u00e0y combo ch\u1ec9 150k, n\u01b0\u1edbc khu Thanh Xu\u00e2n B\u1eafc kh\u00e1 l\u00e0 b\u1ea9n n\u00ean thay t\u1ea7m 3 th\u00e1ng ph\u1ea3i thay l\u00f5i s\u1ed1 1. L\u00f5i thay \u0111\u01b0\u1ee3c h\u1ea7u h\u1ebft c\u00e1c lo\u1ea1i m\u00e1y l\u1ecdc n\u01b0\u1edbc.",9483224,5,9,1581217913,Tr\u01b0\u01a1ng Quang \u0110\u1ea1o
"B\u1ebfp s\u1eed d\u1ee5ng n\u01b0\u1edbng c\u0169ng kh\u00e1 ok , ch\u1ec9 ph\u00f9 h\u1ee3p n\u01b0\u1edbng nh\u1eefng m\u00f3n th\u1ecbt ho\u1eb7c h\u1ea3i s\u1ea3n th\u00e1i m\u1ecfng.  ch\u00e0 r\u1eeda h\u01a1i c\u1ef1c v\u00ec ph\u1ea3i tr\u00e1nh n\u01b0\u1edbc v\u00f4 ph\u1ea7n d\u01b0\u1edbi th\u00e2n b\u1ebfp. N\u1ebfu b\u1ea1n n\u00e0o s\u1eed d\u1ee5ng r\u1ed3i m\u00e0 n\u01b0\u1edbc v\u00e0o ph\u1ea7n d\u01b0\u1edbi th\u00e2n b\u1ebfp \u0111\u01b0\u1ee3c th\u00ec n\u00f3i t\u00f4i bi\u1ebft v\u1edbi nha, nh\u01b0 v\u1eady vi\u1ec7c v\u1ec7 sinh s\u1ebd d\u1ec5 d\u00e0ng h\u01a1n.",1559899,3,18,1524325321,Phan Thi Thanh Lan
